A0A0H2VCA1	PGA_scaffold53906__1_contigs__length_4067:460-2508	GO:0009279; GO:0009405; GO:0009986; GO:0016021
Q9QZP2	PGA_scaffold3__111_contigs__length_57743597:17420669-17435936	GO:0003677; GO:0005123; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006355; GO:0006366; GO:0008168; GO:0010629; GO:0030308; GO:0031670; GO:0045786; GO:0046872; GO:0071363; GO:1990226; GO:2000177; GO:2000736
Q9QZR0	PGA_scaffold6__104_contigs__length_61759565:44826242-44835605	GO:0004842; GO:0005634; GO:0005829; GO:0016567; GO:0046872; GO:0051059; GO:0051092; GO:0061630
Q9QZS6	PGA_scaffold3__111_contigs__length_57743597:54412358-54413633	GO:0000139; GO:0005887; GO:0006477; GO:0008467; GO:0033872
Q9R044	PGA_scaffold46__1_contigs__length_8113:5939-7961	GO:0003094; GO:0005886; GO:0007155; GO:0007517; GO:0016020; GO:0016021; GO:0019904; GO:0030507; GO:0036057; GO:0043234; GO:0045121; GO:0051393
Q9R0A8	PGA_scaffold53417__1_contigs__length_17632:15122-17149	GO:0000922; GO:0005737; GO:0005815; GO:0005874; GO:0007098; GO:0051225; GO:0051301; GO:0070652
Q9R0H0	PGA_scaffold277022__1_contigs__length_7386:84-1298	GO:0000038; GO:0003995; GO:0003997; GO:0005102; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005739; GO:0005777; GO:0005778; GO:0005886; GO:0006091; GO:0006629; GO:0006635; GO:0006693; GO:0007283; GO:0016020; GO:0016401; GO:0016559; GO:0019395; GO:0030165; GO:0033539; GO:0033540; GO:0043231; GO:0047485; GO:0050660; GO:0055088; GO:0071949; GO:2000189
Q9R0H0	PGA_scaffold277023__1_contigs__length_7387:6087-7303	GO:0000038; GO:0003995; GO:0003997; GO:0005102; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005739; GO:0005777; GO:0005778; GO:0005886; GO:0006091; GO:0006629; GO:0006635; GO:0006693; GO:0007283; GO:0016020; GO:0016401; GO:0016559; GO:0019395; GO:0030165; GO:0033539; GO:0033540; GO:0043231; GO:0047485; GO:0050660; GO:0055088; GO:0071949; GO:2000189
Q9R0H0	PGA_scaffold277024__1_contigs__length_7383:84-1296	GO:0000038; GO:0003995; GO:0003997; GO:0005102; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005739; GO:0005777; GO:0005778; GO:0005886; GO:0006091; GO:0006629; GO:0006635; GO:0006693; GO:0007283; GO:0016020; GO:0016401; GO:0016559; GO:0019395; GO:0030165; GO:0033539; GO:0033540; GO:0043231; GO:0047485; GO:0050660; GO:0055088; GO:0071949; GO:2000189
Q9R0H0	PGA_scaffold277025__1_contigs__length_7383:6085-7299	GO:0000038; GO:0003995; GO:0003997; GO:0005102; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005739; GO:0005777; GO:0005778; GO:0005886; GO:0006091; GO:0006629; GO:0006635; GO:0006693; GO:0007283; GO:0016020; GO:0016401; GO:0016559; GO:0019395; GO:0030165; GO:0033539; GO:0033540; GO:0043231; GO:0047485; GO:0050660; GO:0055088; GO:0071949; GO:2000189
Q9R0W9	PGA_scaffold49959__1_contigs__length_3134:1701-2466	GO:0005892; GO:0007271; GO:0007274; GO:0014059; GO:0022848; GO:0030054; GO:0035094; GO:0045211; GO:0051899
Q9R0W9	PGA_scaffold60296__1_contigs__length_12900:3832-5314	GO:0005892; GO:0007271; GO:0007274; GO:0014059; GO:0022848; GO:0030054; GO:0035094; GO:0045211; GO:0051899
Q9R0W9	PGA_scaffold71132__1_contigs__length_4950:1028-2414	GO:0005892; GO:0007271; GO:0007274; GO:0014059; GO:0022848; GO:0030054; GO:0035094; GO:0045211; GO:0051899
Q9R0W9	PGA_scaffold71339__1_contigs__length_31076:575-1331	GO:0005892; GO:0007271; GO:0007274; GO:0014059; GO:0022848; GO:0030054; GO:0035094; GO:0045211; GO:0051899
Q9R0W9	PGA_scaffold71787__1_contigs__length_6780:5950-6778	GO:0005892; GO:0007271; GO:0007274; GO:0014059; GO:0022848; GO:0030054; GO:0035094; GO:0045211; GO:0051899
Q9R0W9	PGA_scaffold72407__1_contigs__length_43790:41664-42744	GO:0005892; GO:0007271; GO:0007274; GO:0014059; GO:0022848; GO:0030054; GO:0035094; GO:0045211; GO:0051899
Q9R0X5	PGA_scaffold3__111_contigs__length_57743597:2998789-3021414	GO:0001750; GO:0003723; GO:0005085; GO:0005737; GO:0005794; GO:0005813; GO:0005929; GO:0007601; GO:0032391; GO:0036064; GO:0036126; GO:0042073; GO:0042462; GO:0060042; GO:0060271; GO:0071482
Q9R117	PGA_scaffold69541__1_contigs__length_11604:9808-9982	GO:0004713; GO:0004715; GO:0005102; GO:0005131; GO:0005524; GO:0005634; GO:0005737; GO:0005856; GO:0007169; GO:0016477; GO:0030154; GO:0031234; GO:0035556; GO:0038083; GO:0042127; GO:0045087; GO:0070062
Q9R141	PGA_scaffold3__111_contigs__length_57743597:3782563-3787768	GO:0005524; GO:0005887; GO:0006814; GO:0008514; GO:0009437; GO:0015101; GO:0015226; GO:0015293; GO:0015491; GO:0015651; GO:0015697; GO:0072337; GO:1902603
Q9R172	PGA_scaffold6__104_contigs__length_61759565:9074640-9086898	GO:0004872; GO:0005509; GO:0005634; GO:0005886; GO:0006351; GO:0006355; GO:0007219; GO:0007275; GO:0016021; GO:0030154; GO:0042246; GO:0050793
Q9R194	PGA_scaffold3__111_contigs__length_57743597:3877878-3878082	GO:0000122; GO:0000976; GO:0000989; GO:0003677; GO:0003684; GO:0003697; GO:0005634; GO:0005654; GO:0005739; GO:0005829; GO:0006351; GO:0006606; GO:0007623; GO:0009416; GO:0009881; GO:0016607; GO:0018298; GO:0019900; GO:0019901; GO:0019902; GO:0019915; GO:0032515; GO:0032868; GO:0032922; GO:0035257; GO:0042593; GO:0042752; GO:0042754; GO:0043130; GO:0043153; GO:0045892; GO:0071949; GO:2000323; GO:2000850
Q9R1B9	PGA_scaffold63033__1_contigs__length_64137:59479-59755	GO:0001656; GO:0001657; GO:0001701; GO:0001933; GO:0002042; GO:0002689; GO:0005095; GO:0005102; GO:0005509; GO:0005615; GO:0005737; GO:0007409; GO:0007411; GO:0008045; GO:0008201; GO:0008285; GO:0010593; GO:0010596; GO:0010629; GO:0014912; GO:0016337; GO:0021772; GO:0021836; GO:0021952; GO:0021972; GO:0022029; GO:0030308; GO:0030336; GO:0030517; GO:0030837; GO:0031290; GO:0033563; GO:0035385; GO:0042802; GO:0042803; GO:0043065; GO:0043116; GO:0043237; GO:0043394; GO:0045499; GO:0048495; GO:0048754; GO:0048812; GO:0048846; GO:0050919; GO:0050929; GO:0051058; GO:0060603; GO:0060763; GO:0070062; GO:0070100; GO:0071504; GO:0071672; GO:0071676; GO:0090024; GO:0090260; GO:0090288
Q9R1B9	PGA_scaffold66212__1_contigs__length_32503:23396-23672	GO:0001656; GO:0001657; GO:0001701; GO:0001933; GO:0002042; GO:0002689; GO:0005095; GO:0005102; GO:0005509; GO:0005615; GO:0005737; GO:0007409; GO:0007411; GO:0008045; GO:0008201; GO:0008285; GO:0010593; GO:0010596; GO:0010629; GO:0014912; GO:0016337; GO:0021772; GO:0021836; GO:0021952; GO:0021972; GO:0022029; GO:0030308; GO:0030336; GO:0030517; GO:0030837; GO:0031290; GO:0033563; GO:0035385; GO:0042802; GO:0042803; GO:0043065; GO:0043116; GO:0043237; GO:0043394; GO:0045499; GO:0048495; GO:0048754; GO:0048812; GO:0048846; GO:0050919; GO:0050929; GO:0051058; GO:0060603; GO:0060763; GO:0070062; GO:0070100; GO:0071504; GO:0071672; GO:0071676; GO:0090024; GO:0090260; GO:0090288
Q9R1N2	PGA_scaffold3__111_contigs__length_57743597:6390644-6391175	GO:0005887; GO:0015280; GO:0016324; GO:0031514; GO:0034706; GO:0035725; GO:0050891; GO:0050896; GO:0050909; GO:0055078; GO:0060170
Q9R1P4	PGA_scaffold3__111_contigs__length_57743597:49257460-49263983	GO:0000502; GO:0001530; GO:0002376; GO:0002862; GO:0004298; GO:0005634; GO:0005654; GO:0005813; GO:0005829; GO:0005839; GO:0006511; GO:0019773; GO:0070062
Q9R1R2	PGA_scaffold36515__1_contigs__length_9754:4377-6835	GO:0004842; GO:0005737; GO:0005769; GO:0005794; GO:0008270; GO:0015031; GO:0016567; GO:0030425; GO:0061630
Q9R1X5	PGA_scaffold176870__1_contigs__length_3227:859-2840	GO:0005524; GO:0005887; GO:0008514; GO:0016020; GO:0042626; GO:0055085
Q9R1X5	PGA_scaffold176871__1_contigs__length_3227:387-2368	GO:0005524; GO:0005887; GO:0008514; GO:0016020; GO:0042626; GO:0055085
Q9R1X5	PGA_scaffold209766__1_contigs__length_3227:859-2840	GO:0005524; GO:0005887; GO:0008514; GO:0016020; GO:0042626; GO:0055085
Q9R1X5	PGA_scaffold209767__1_contigs__length_3227:387-2368	GO:0005524; GO:0005887; GO:0008514; GO:0016020; GO:0042626; GO:0055085
Q9R9J1	PGA_scaffold70338__1_contigs__length_19223:14227-16225	GO:0008483; GO:0016874; GO:0017000; GO:0030170; GO:0031177
Q9RN18	PGA_scaffold59814__1_contigs__length_9228:6676-8249	GO:0005886; GO:0016021
Q9SAL0	PGA_scaffold6__104_contigs__length_61759565:61312096-61313074	GO:0004842; GO:0005634; GO:0005737; GO:0009611; GO:0009867; GO:0042742; GO:0046872
Q9SE95	PGA_scaffold12__71_contigs__length_50438331:177235-182432	GO:0016567; GO:0051260
Q9SEE4	PGA_scaffold68490__1_contigs__length_8244:4697-8226	GO:0005634
Q9SKP0	PGA_scaffold54798__1_contigs__length_2341:1385-2013	GO:0005829
Q9SN86	PGA_scaffold6__104_contigs__length_61759565:45630495-45632016	GO:0005739; GO:0005774; GO:0005975; GO:0006099; GO:0006108; GO:0008746; GO:0009409; GO:0009507; GO:0009532; GO:0009536; GO:0009570; GO:0009735; GO:0009793; GO:0009941; GO:0010319; GO:0016020; GO:0030060; GO:0048046
Q9SR52	PGA_scaffold40265__1_contigs__length_3824:420-2019	GO:0006807; GO:0009039; GO:0016151; GO:0043419
Q9SZR9	PGA_scaffold63376__1_contigs__length_5090:442-4166	GO:0005524; GO:0005886; GO:0010222; GO:0010588; GO:0016021; GO:0042626; GO:0042803
Q9SZR9	PGA_scaffold6__104_contigs__length_61759565:46724967-46733665	GO:0005524; GO:0005886; GO:0010222; GO:0010588; GO:0016021; GO:0042626; GO:0042803
Q9T1Q1	PGA_scaffold4__129_contigs__length_65288255:13191579-13192409	
Q9TRC7	PGA_scaffold3__111_contigs__length_57743597:11333313-11335431	GO:0004872; GO:0005507; GO:0005509; GO:0005615; GO:0005886; GO:0005923; GO:0008131; GO:0008144; GO:0008201; GO:0008270; GO:0009308; GO:0032403; GO:0035874; GO:0042493; GO:0042803; GO:0046677; GO:0048038; GO:0052597; GO:0052598; GO:0052599; GO:0052600; GO:0055114; GO:0070062; GO:0071280; GO:0071420; GO:0097185
Q9TRC7	PGA_scaffold40920__1_contigs__length_2138:9-2136	GO:0004872; GO:0005507; GO:0005509; GO:0005615; GO:0005886; GO:0005923; GO:0008131; GO:0008144; GO:0008201; GO:0008270; GO:0009308; GO:0032403; GO:0035874; GO:0042493; GO:0042803; GO:0046677; GO:0048038; GO:0052597; GO:0052598; GO:0052599; GO:0052600; GO:0055114; GO:0070062; GO:0071280; GO:0071420; GO:0097185
Q9TRY9	PGA_scaffold4__129_contigs__length_65288255:3793289-3796499	GO:0004565; GO:0005764; GO:0005773; GO:0005975
Q9TTJ7	PGA_scaffold3__111_contigs__length_57743597:22347384-22352040	GO:0005249; GO:0005251; GO:0005516; GO:0005546; GO:0005737; GO:0005769; GO:0005783; GO:0005886; GO:0008076; GO:0015271; GO:0016021; GO:0016323; GO:0030659; GO:0034702; GO:0045121; GO:0048839; GO:0050892; GO:0060453; GO:0070293; GO:0071805; GO:0086009
Q9TU23	PGA_scaffold3__111_contigs__length_57743597:45326510-45329957	GO:0005634; GO:0005813; GO:0005814; GO:0005829; GO:0015031; GO:0031410; GO:0032391; GO:0034451; GO:0036038; GO:0045893; GO:0060271; GO:0090316
Q9TUB5	PGA_scaffold4__129_contigs__length_65288255:7886056-7896910	GO:0005229; GO:0005615; GO:0005887; GO:0006816; GO:0008237; GO:0046872; GO:1902476
Q9TUD6	PGA_scaffold35852__1_contigs__length_8072:5252-6164	GO:0005975; GO:0006486; GO:0008107; GO:0016021; GO:0032580; GO:0036065
Q9TUD6	PGA_scaffold4__129_contigs__length_65288255:15843758-15844652	GO:0005975; GO:0006486; GO:0008107; GO:0016021; GO:0032580; GO:0036065
Q9TUP7	PGA_scaffold12__71_contigs__length_50438331:42053941-42058934	GO:0005887; GO:0007200; GO:0007218; GO:0007631; GO:0010840; GO:0016499; GO:0022410; GO:0032870; GO:0042277; GO:0045187; GO:0051480; GO:1901652
Q9TXJ8	PGA_scaffold38483__1_contigs__length_10474:4202-4511	GO:0000724; GO:0003677; GO:0005524; GO:0005634; GO:0005694; GO:0005737; GO:0009378; GO:0043140
Q9U298	PGA_scaffold53012__1_contigs__length_3294:177-1542	GO:0001508; GO:0005887; GO:0005892; GO:0007274; GO:0008340; GO:0010628; GO:0010629; GO:0022848; GO:0030054; GO:0030536; GO:0031594; GO:0040014; GO:0043050; GO:0043051; GO:0045211; GO:0048609; GO:0060378; GO:0061063; GO:1904000
Q9U3P2	PGA_scaffold47__1_contigs__length_11306:7979-9562	GO:0005887; GO:0007155; GO:0007267; GO:0007416; GO:0008039; GO:0030054; GO:0035418; GO:0042803; GO:0045202; GO:0048668; GO:0050808; GO:0050839
Q9U3W6	PGA_scaffold18__69_contigs__length_27737463:10595439-10596984	
Q9U539	PGA_scaffold3__111_contigs__length_57743597:22435212-22438710	GO:0005887; GO:0008340; GO:0008514; GO:0015101; GO:0015695; GO:0016021
Q9U539	PGA_scaffold40685__1_contigs__length_2199:108-1972	GO:0005887; GO:0008340; GO:0008514; GO:0015101; GO:0015695; GO:0016021
Q9U641	PGA_scaffold28766__1_contigs__length_13756:2876-13527	GO:0016021; GO:0016491; GO:0071949
Q9U641	PGA_scaffold57328__1_contigs__length_19123:8338-18825	GO:0016021; GO:0016491; GO:0071949
Q9U641	PGA_scaffold6__104_contigs__length_61759565:27581347-27589713	GO:0016021; GO:0016491; GO:0071949
Q9U8W7	PGA_scaffold56567__1_contigs__length_3001:565-3001	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W7	PGA_scaffold63169__1_contigs__length_28245:10229-13908	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W7	PGA_scaffold64251__1_contigs__length_4017:66-459	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W7	PGA_scaffold69611__1_contigs__length_20560:6081-6759	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W8	PGA_scaffold267096__1_contigs__length_11621:8307-10496	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W8	PGA_scaffold267097__1_contigs__length_10454:1125-3314	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W8	PGA_scaffold267098__1_contigs__length_10454:7141-9330	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W8	PGA_scaffold267099__1_contigs__length_10454:1124-3313	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W8	PGA_scaffold276880__1_contigs__length_5423:86-308	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W8	PGA_scaffold276881__1_contigs__length_5423:5115-5337	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W8	PGA_scaffold277800__1_contigs__length_5423:86-308	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W8	PGA_scaffold277801__1_contigs__length_5423:5115-5337	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W8	PGA_scaffold40436__1_contigs__length_6675:1495-6039	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U8W8	PGA_scaffold4__129_contigs__length_65288255:6739284-6744227	GO:0005576; GO:0016337; GO:0030246; GO:0046872
Q9U903	PGA_scaffold258__1_contigs__length_1101056:393083-405740	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0007275
Q9U943	PGA_scaffold3__111_contigs__length_57743597:33455123-33481557	GO:0005319; GO:0005576; GO:0008289; GO:0016055
Q9U943	PGA_scaffold68316__1_contigs__length_5566:189-4724	GO:0005319; GO:0005576; GO:0008289; GO:0016055
Q9UA35	PGA_scaffold255726__1_contigs__length_12822:5499-12017	GO:0005337; GO:0005887
Q9UA35	PGA_scaffold255727__1_contigs__length_12822:805-7323	GO:0005337; GO:0005887
Q9UA35	PGA_scaffold255926__1_contigs__length_12824:5499-12019	GO:0005337; GO:0005887
Q9UA35	PGA_scaffold255927__1_contigs__length_12824:805-7325	GO:0005337; GO:0005887
Q9UA35	PGA_scaffold6__104_contigs__length_61759565:13591474-13604087	GO:0005337; GO:0005887
Q9UBC9	PGA_scaffold193530__1_contigs__length_4676:182-1629	GO:0001533; GO:0005198; GO:0005737; GO:0005829; GO:0008544; GO:0018149; GO:0030216; GO:0042060; GO:0070062; GO:0070268
Q9UBC9	PGA_scaffold258263__1_contigs__length_1054:123-495	GO:0001533; GO:0005198; GO:0005737; GO:0005829; GO:0008544; GO:0018149; GO:0030216; GO:0042060; GO:0070062; GO:0070268
Q9UBC9	PGA_scaffold258267__1_contigs__length_1054:559-931	GO:0001533; GO:0005198; GO:0005737; GO:0005829; GO:0008544; GO:0018149; GO:0030216; GO:0042060; GO:0070062; GO:0070268
Q9UBC9	PGA_scaffold258268__1_contigs__length_1297:610-1174	GO:0001533; GO:0005198; GO:0005737; GO:0005829; GO:0008544; GO:0018149; GO:0030216; GO:0042060; GO:0070062; GO:0070268
Q9UBC9	PGA_scaffold258287__1_contigs__length_1054:123-495	GO:0001533; GO:0005198; GO:0005737; GO:0005829; GO:0008544; GO:0018149; GO:0030216; GO:0042060; GO:0070062; GO:0070268
Q9UBC9	PGA_scaffold258291__1_contigs__length_1054:559-931	GO:0001533; GO:0005198; GO:0005737; GO:0005829; GO:0008544; GO:0018149; GO:0030216; GO:0042060; GO:0070062; GO:0070268
Q9UBC9	PGA_scaffold258292__1_contigs__length_1297:610-1174	GO:0001533; GO:0005198; GO:0005737; GO:0005829; GO:0008544; GO:0018149; GO:0030216; GO:0042060; GO:0070062; GO:0070268
Q9UBC9	PGA_scaffold4__129_contigs__length_65288255:1656566-1656749	GO:0001533; GO:0005198; GO:0005737; GO:0005829; GO:0008544; GO:0018149; GO:0030216; GO:0042060; GO:0070062; GO:0070268
Q9UBK8	PGA_scaffold53773__1_contigs__length_15327:962-14607	GO:0000096; GO:0003958; GO:0005829; GO:0006306; GO:0006555; GO:0009086; GO:0009235; GO:0010181; GO:0016723; GO:0030586; GO:0032259; GO:0033353; GO:0043418; GO:0046655; GO:0050444; GO:0050660; GO:0050661; GO:0055114; GO:0070402; GO:0071949; GO:1904042
Q9UBL9	PGA_scaffold6__104_contigs__length_61759565:35284041-35303073	GO:0001614; GO:0001666; GO:0003029; GO:0004931; GO:0005524; GO:0005639; GO:0005886; GO:0005887; GO:0007274; GO:0007528; GO:0007596; GO:0007605; GO:0009743; GO:0010524; GO:0014832; GO:0015276; GO:0016324; GO:0030432; GO:0033198; GO:0042802; GO:0043235; GO:0048266; GO:0048741; GO:0050850; GO:0050909; GO:0051260; GO:0098794
Q9UBM1	PGA_scaffold18__69_contigs__length_27737463:9719643-9726490	GO:0000773; GO:0004608; GO:0005789; GO:0006629; GO:0006656; GO:0006686; GO:0008283; GO:0008285; GO:0008429; GO:0016021; GO:0031526; GO:0031966; GO:0033273; GO:0042383; GO:0042493; GO:0043200; GO:0045471; GO:0046498; GO:0046500; GO:0050747; GO:0080101; GO:1903955
Q9UBQ7	PGA_scaffold4__129_contigs__length_65288255:53262641-53267931	GO:0005737; GO:0005782; GO:0005829; GO:0007588; GO:0008152; GO:0008465; GO:0016618; GO:0030267; GO:0031406; GO:0034641; GO:0042803; GO:0043648; GO:0051259; GO:0051287; GO:0055114; GO:0070062; GO:0070402
Q9UBQ7	PGA_scaffold60278__1_contigs__length_10293:3098-8170	GO:0005737; GO:0005782; GO:0005829; GO:0007588; GO:0008152; GO:0008465; GO:0016618; GO:0030267; GO:0031406; GO:0034641; GO:0042803; GO:0043648; GO:0051259; GO:0051287; GO:0055114; GO:0070062; GO:0070402
Q9UBS8	PGA_scaffold4__129_contigs__length_65288255:34788745-34796482	GO:0000151; GO:0000209; GO:0003713; GO:0005634; GO:0005737; GO:0005829; GO:0006351; GO:0006355; GO:0006357; GO:0007165; GO:0016567; GO:0019787; GO:0030521; GO:0031624; GO:0032436; GO:0042787; GO:0045893; GO:0046872; GO:0050681; GO:0060765; GO:0061630
Q9UBV7	PGA_scaffold12__71_contigs__length_50438331:2202807-2214320	GO:0000139; GO:0003831; GO:0005794; GO:0005975; GO:0006024; GO:0006029; GO:0006464; GO:0006487; GO:0008378; GO:0016021; GO:0030145; GO:0030203; GO:0032580; GO:0046525; GO:0048147; GO:0097435
Q9UBV7	PGA_scaffold28509__1_contigs__length_6971:576-6535	GO:0000139; GO:0003831; GO:0005794; GO:0005975; GO:0006024; GO:0006029; GO:0006464; GO:0006487; GO:0008378; GO:0016021; GO:0030145; GO:0030203; GO:0032580; GO:0046525; GO:0048147; GO:0097435
Q9UC07	PGA_scaffold270289__1_contigs__length_2640:831-2385	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0046872
Q9UC07	PGA_scaffold270293__1_contigs__length_2640:255-1809	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0046872
Q9UC07	PGA_scaffold279331__1_contigs__length_2640:831-2385	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0046872
Q9UC07	PGA_scaffold279335__1_contigs__length_2640:255-1809	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0046872
Q9UET6	PGA_scaffold46034__1_contigs__length_7852:520-1314	GO:0002181; GO:0005737; GO:0005829; GO:0006400; GO:0008175; GO:0009020; GO:0030488; GO:0052666
Q9UEW3	PGA_scaffold7689__1_contigs__length_4948:1129-1264	GO:0004888; GO:0005044; GO:0005581; GO:0005886; GO:0005887; GO:0006898; GO:0007166; GO:0008329; GO:0030666; GO:0043277; GO:0045087
Q9UF83	PGA_scaffold6__104_contigs__length_61759565:10671282-10679023	GO:0005615
Q9UF83	PGA_scaffold6__104_contigs__length_61759565:10677930-10678848	GO:0005615
Q9UFB7	PGA_scaffold67685__1_contigs__length_28168:4045-4342	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0046872
Q9UFH2	PGA_scaffold45824__1_contigs__length_17140:333-871	GO:0003341; GO:0003777; GO:0005524; GO:0005737; GO:0005858; GO:0005874; GO:0005930; GO:0008569; GO:0030286; GO:0031514; GO:0045503; GO:0045505; GO:0051959; GO:0060285
Q9UGM3	PGA_scaffold290__1_contigs__length_6634:2651-4173	GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0007275; GO:0008329; GO:0015031; GO:0016032; GO:0019898; GO:0030670; GO:0030855; GO:0035375; GO:0042589; GO:0043152; GO:0044267; GO:0045087; GO:0048306; GO:0050829; GO:0050830; GO:0051607; GO:0070062
Q9UGM3	PGA_scaffold312150__1_contigs__length_1699:901-1699	GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0007275; GO:0008329; GO:0015031; GO:0016032; GO:0019898; GO:0030670; GO:0030855; GO:0035375; GO:0042589; GO:0043152; GO:0044267; GO:0045087; GO:0048306; GO:0050829; GO:0050830; GO:0051607; GO:0070062
Q9UGM3	PGA_scaffold312151__1_contigs__length_1699:0-798	GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0007275; GO:0008329; GO:0015031; GO:0016032; GO:0019898; GO:0030670; GO:0030855; GO:0035375; GO:0042589; GO:0043152; GO:0044267; GO:0045087; GO:0048306; GO:0050829; GO:0050830; GO:0051607; GO:0070062
Q9UGM3	PGA_scaffold45532__1_contigs__length_22958:777-9435	GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0007275; GO:0008329; GO:0015031; GO:0016032; GO:0019898; GO:0030670; GO:0030855; GO:0035375; GO:0042589; GO:0043152; GO:0044267; GO:0045087; GO:0048306; GO:0050829; GO:0050830; GO:0051607; GO:0070062
Q9UGM6	PGA_scaffold223489__1_contigs__length_5314:78-4965	GO:0001570; GO:0004830; GO:0005524; GO:0005739; GO:0005759; GO:0005886; GO:0006418; GO:0006436
Q9UGM6	PGA_scaffold223490__1_contigs__length_5346:132-4997	GO:0001570; GO:0004830; GO:0005524; GO:0005739; GO:0005759; GO:0005886; GO:0006418; GO:0006436
Q9UGM6	PGA_scaffold223491__1_contigs__length_5314:349-5236	GO:0001570; GO:0004830; GO:0005524; GO:0005739; GO:0005759; GO:0005886; GO:0006418; GO:0006436
